method,dimensions,repeats,scenes,positive_similarity,positive_similarity_seed_std,positive_similarity_scene_std,positive_similarity_scene_count,negative_similarity,negative_similarity_seed_std,negative_similarity_scene_std,negative_similarity_scene_count,similarity_gap,similarity_gap_seed_std,similarity_gap_scene_std,similarity_gap_scene_count,retrieval_voxel_hit,retrieval_voxel_hit_seed_std,retrieval_voxel_hit_scene_std,retrieval_voxel_hit_scene_count,retrieval_hit_distance,retrieval_hit_distance_seed_std,retrieval_hit_distance_scene_std,retrieval_hit_distance_scene_count,retrieval_world_error_mean,retrieval_world_error_mean_seed_std,retrieval_world_error_mean_scene_std,retrieval_world_error_mean_scene_count,retrieval_world_error_median,retrieval_world_error_median_seed_std,retrieval_world_error_median_scene_std,retrieval_world_error_median_scene_count,scope
random,128,5,5,0.8940793797969817,0.012203934010488561,0.019456551063901404,5,0.7896305218090067,0.016994408565807265,0.023902530116229635,5,0.10506620566936939,0.013055101586872312,0.014663404840948887,5,0.18560802968927043,0.01256345807060489,0.07683707625049224,5,0.2774279998077282,0.016426175633302256,0.09547024680521413,5,0.41258721295916423,0.013087492987288648,0.09258705302156073,5,0.31790210373267047,0.01605088331744319,0.10371105404548102,5,all_pairs
random,256,5,5,0.8934766108797442,0.009329749339042499,0.022798671626328235,5,0.7856055139160352,0.017824374117107827,0.030723187266910208,5,0.10864467869669478,0.00896204003760216,0.015214547090094992,5,0.19964681104070964,0.012963230452119856,0.08122653348276096,5,0.29485125596047734,0.01660239831741246,0.10316853481390788,5,0.39323413269849034,0.013919720633650112,0.09202834837675779,5,0.29999816444131633,0.012453603829250563,0.1027064763702902,5,all_pairs
random,384,5,5,0.930828618845632,0.04989121029573487,0.013898941358760823,5,0.8621607690822785,0.09811941064498961,0.018567817666008766,5,0.06920352550180095,0.04864184366018935,0.009284935230215672,5,0.2031843585499923,0.0108177429421782,0.0849759437794447,5,0.3005450110078779,0.015204484536126722,0.10661477189027313,5,0.3876642466909754,0.01217660948346838,0.09484787535186243,5,0.295528024676346,0.013092490029372855,0.1056804723753615,5,all_pairs
random,512,5,5,0.9276177479490156,0.05100016975620991,0.014844483315666504,5,0.8562245225956246,0.10058935241202183,0.019462303442928295,5,0.07195867968516842,0.05009210655824532,0.009546708587179263,5,0.20650582682250032,0.007451042394040585,0.08483337224167004,5,0.30554779659392345,0.008987285673584717,0.10660528693781514,5,0.38207843028911315,0.006959831193748589,0.09557368877995198,5,0.2915161575271238,0.007495638742335371,0.10760270056853474,5,all_pairs
random,768,5,5,0.9458879087240465,0.0478529785383138,0.011229351544666371,5,0.8917792615656077,0.09454659809323249,0.014346037215456098,5,0.05448850063007166,0.04720551309489923,0.0073931736677886875,5,0.2114366035767757,0.007744536650144739,0.08630377098971218,5,0.3109689174086813,0.011119731459324707,0.10888360534981849,5,0.38117589819670467,0.008745278552721215,0.09680373480436599,5,0.29077263437355716,0.008437389601363492,0.10797997417802074,5,all_pairs
random,1024,5,5,0.9430928571801032,0.046625456659593,0.012218043226533514,5,0.8851765225366357,0.0936335509270828,0.01584080739733012,5,0.05835623090144241,0.04740147263940287,0.008096450159742896,5,0.21480851755845531,0.006745039450019045,0.08740988142871077,5,0.3155313313605334,0.00922077238360289,0.11068977934529053,5,0.3767361721834166,0.0065996271252503295,0.09889974074375449,5,0.28628370982504664,0.005435330991254679,0.10951464771823141,5,all_pairs
ablation_iterative,128,1,5,0.8285820693091341,0.0,0.032832924864922654,5,0.6711636052310417,0.0,0.04615706068155516,5,0.15803424145825748,0.0,0.03336997089279416,5,0.2533110902995729,0.0,0.09784309366054499,5,0.3704532968613664,0.0,0.10770715675714981,5,0.3363449732015938,0.0,0.08784524608397921,5,0.24057503647840858,0.0,0.10639655526227919,5,within_chunk
ablation_iterative,256,1,5,0.858454306355694,0.0,0.021906546805314224,5,0.7135170732639258,0.0,0.05020288361496096,5,0.14543443326566136,0.0,0.039711791395610076,5,0.2620835347150744,0.0,0.1015488611156779,5,0.3781947786721999,0.0,0.11611622181750941,5,0.332527926330081,0.0,0.09246480841681823,5,0.23782318843430592,0.0,0.09759253449026878,5,within_chunk
ablation_iterative,384,1,5,0.8697696804372888,0.0,0.024280910555169392,5,0.7393126166753702,0.0,0.01234896485956556,5,0.1310904989838427,0.0,0.015313830169183768,5,0.26693773891111194,0.0,0.09979109155797422,5,0.38591236421846714,0.0,0.1171132123930829,5,0.3290869518947402,0.0,0.09563879091259268,5,0.23278737396786084,0.0,0.09600125394856529,5,within_chunk
ablation_iterative,512,1,5,0.8799934180159317,0.0,0.021605446291045955,5,0.7605004403393928,0.0,0.021726425128114856,5,0.12004959295243722,0.0,0.01064712803608449,5,0.25931613752473365,0.0,0.09970610821181382,5,0.37724619628103556,0.0,0.11629968952026165,5,0.33101066252559075,0.0,0.0947494614102708,5,0.23851035722122904,0.0,0.10058903391390751,5,within_chunk
