scene,method,dimensions,repeat,contributing_rows,valid_rows,positive_similarity,positive_similarity_std,positive_similarity_count,negative_similarity,negative_similarity_std,negative_similarity_count,similarity_gap,similarity_gap_std,similarity_gap_count,retrieval_voxel_hit,retrieval_voxel_hit_std,retrieval_voxel_hit_count,retrieval_hit_distance,retrieval_hit_distance_std,retrieval_hit_distance_count,retrieval_world_error_mean,retrieval_world_error_mean_std,retrieval_world_error_mean_count,retrieval_world_error_median,retrieval_world_error_median_std,retrieval_world_error_median_count,status,scope
scene0709_00,centered_full,1536,0,30,30,0.6732360859711964,0.07656580942518143,30,0.30110935169089736,0.15391949683759462,30,0.37212673428029913,0.1387568588258617,30,0.2442614658755224,0.11482299565600777,30,0.3644410936479578,0.15080464757582318,30,0.3126850266777056,0.12774126494398183,30,0.202434744934241,0.10288801289308522,30,ok,within_chunk
scene0709_00,original,1536,0,30,30,0.9758775810400645,0.006824368930755864,30,0.9456892009820462,0.009822329598699534,30,0.030188380058018268,0.009437039176729277,30,0.2513741146250245,0.12044231659066004,30,0.36723114482847646,0.15269108219734032,30,0.3145491658723208,0.13326190147675454,30,0.20673730708658694,0.11446207498004485,30,ok,within_chunk
scene0709_00,pca,128,0,30,30,0.7060259650150935,0.07781814284703921,30,0.315712537118514,0.16343624089115225,30,0.39031342789657947,0.15110113829236668,30,0.22822315367787738,0.10933201779446934,30,0.3391400755645628,0.14802884608965586,30,0.33613148690178896,0.1299036641323886,30,0.22179559444387753,0.11276106690683432,30,ok,within_chunk
scene0709_00,pca,256,0,30,30,0.69083926876386,0.0773828096681256,30,0.30831793959823817,0.1598067804536979,30,0.3825213291656218,0.14542918817397157,30,0.23366637701271922,0.11345472081087411,30,0.3499827980552329,0.15172633984476044,30,0.3256475872123024,0.12994750920398268,30,0.21123329003651936,0.10516929333079372,30,ok,within_chunk
scene0709_00,pca,384,0,30,30,0.6839976042509079,0.07717075152778298,30,0.3049951245462913,0.15784103790854737,30,0.3790024797046166,0.1431384443420843,30,0.23879128583167078,0.11482536398775307,30,0.3563974341076789,0.1507271917561476,30,0.3206979447569941,0.131672599592797,30,0.20812294681866964,0.10673652795325533,30,ok,within_chunk
scene0709_00,pca,512,0,30,30,0.6802244265874227,0.07695784740149429,30,0.303430872117673,0.15654946369247238,30,0.3767935544697496,0.14167164397440535,30,0.23902134066638736,0.11438900354561887,30,0.35799522022529673,0.15044066014106158,30,0.31863411700217237,0.13163626226904773,30,0.20812301747500897,0.10601074162629366,30,ok,within_chunk
scene0709_00,pca,768,0,30,30,0.6763988435268402,0.0767307815640379,30,0.3021121728906864,0.1551862367952813,30,0.3742866706361538,0.14010651238632302,30,0.2412027228756439,0.1150117616646081,30,0.3610109216694938,0.15020385053152688,30,0.31389615927861236,0.12731749189042077,30,0.20541011008123558,0.10504936748237524,30,ok,within_chunk
scene0709_00,pca,1024,0,30,30,0.6745603024959564,0.07665695201501267,30,0.3015149378839619,0.15449497527336908,30,0.37304536461199456,0.13934028786220234,30,0.24366368402774052,0.11526879920541125,30,0.3638433118001759,0.15130553763757565,30,0.31273896264662676,0.12789273527950148,30,0.2036885842680931,0.10401815199380178,30,ok,within_chunk
scene0709_00,random,128,42,30,30,0.9018198629220326,0.029828081859548983,30,0.7825858285024941,0.042939834079542376,30,0.11923403441953861,0.036311608083786716,30,0.23559307499765508,0.11253049641787276,30,0.34722438493586766,0.15107469483392533,30,0.3296588186178285,0.13333577287467155,30,0.21481454248229662,0.1108195321819082,30,ok,within_chunk
scene0709_00,random,128,43,30,30,0.903547199567159,0.02040035548092341,30,0.8045421513607137,0.030009751897164157,30,0.09900504820644508,0.03160576716671926,30,0.22072815104766447,0.10307892819148542,30,0.3257040930783893,0.14336082698388583,30,0.35778635767658595,0.17048255696806094,30,0.2529867678880692,0.1721734132074306,30,ok,within_chunk
scene0709_00,random,128,44,30,30,0.912148799498876,0.02406610536225687,30,0.770006931731794,0.057408090715412675,30,0.1421418677670819,0.05267061436881138,30,0.1787962213247911,0.09762532483204897,30,0.2722142339127833,0.1276281127727144,30,0.39077131729021614,0.153297566062288,30,0.26146025558312735,0.11347532583711734,30,ok,within_chunk
scene0709_00,random,128,45,30,30,0.9114394863446553,0.02085859675316869,30,0.8086875804657528,0.026544422968030827,30,0.10275190587890261,0.03129006677386529,30,0.21292637971323028,0.10176439411785929,30,0.309970487015869,0.13615484354794713,30,0.3562312166688776,0.14828830484511005,30,0.23463013544678687,0.1116156221644221,30,ok,within_chunk
scene0709_00,random,128,46,30,30,0.8787660618623098,0.033923325896511834,30,0.7633601236892822,0.03779775670242054,30,0.11540593817302743,0.03344082255459596,30,0.22814391073254786,0.11747832533376705,30,0.33728662427059736,0.15345811295661185,30,0.3452795818762027,0.13046813869123053,30,0.22320920613904793,0.11388380530033415,30,ok,within_chunk
scene0709_00,random,256,42,30,30,0.8996018012364705,0.03385482133455591,30,0.7785485914648003,0.04322980278466839,30,0.12105320977167013,0.03789564588149687,30,0.2582572673131035,0.11342447937872721,30,0.3770227940575525,0.146238251800646,30,0.30929258965594625,0.12936206912469278,30,0.1918922492613395,0.10825367470996007,30,ok,within_chunk
scene0709_00,random,256,43,30,30,0.9195420185724894,0.02483466000422708,30,0.8202041129922565,0.03807543815616368,30,0.09933790558023287,0.03426264287031518,30,0.22020272382040734,0.10085513363153453,30,0.32865541679646965,0.13010538158010268,30,0.3518412252042738,0.13337019832876718,30,0.244355916728576,0.15510486356892889,30,ok,within_chunk
scene0709_00,random,256,44,30,30,0.9009290138880411,0.026885706778926433,30,0.7777865861934578,0.04499163031380911,30,0.12314242769458339,0.040410375201408465,30,0.20219971464648484,0.09929096515421532,30,0.3059131422066408,0.13688566090723867,30,0.3649780732791296,0.12999245074279997,30,0.24380349616209665,0.11382028328016942,30,ok,within_chunk
scene0709_00,random,256,45,30,30,0.9042420546213786,0.024123443380353504,30,0.7835155761860998,0.041461483253148246,30,0.12072647843527885,0.038449612448596245,30,0.22013898370312682,0.10950995093697047,30,0.32226702709820326,0.14363865400236459,30,0.35855076945319736,0.1532836531185425,30,0.2326906405389309,0.11553443829763962,30,ok,within_chunk
