scene,method,dimensions,repeat,frame_i,frame_j,valid_tokens_i,valid_tokens_j,shared_voxels,retrieval_queries,positive_similarity,negative_similarity,similarity_gap,retrieval_voxel_hit,retrieval_hit_distance,retrieval_world_error_mean,retrieval_world_error_median,negative_pairs,zero_norm_tokens,zero_norm_queries,status
scene0707_00,random,1024,46,75,101,196,196,62,195,0.9898638725280762,0.9712030382887009,0.018660834239375257,0.35384615384615387,0.5282051282051282,0.11250682799861982,0.09771619737148285,124,0,0,ok
scene0707_00,random,1024,46,101,126,196,196,75,248,0.9908365607261658,0.9719079422950745,0.018928618431091282,0.41935483870967744,0.7298387096774194,0.077546592516404,0.05434770882129669,150,0,0,ok
scene0707_00,random,1024,46,126,151,196,196,48,193,0.990863025188446,0.978012707705299,0.012850317483147022,0.34196891191709844,0.6476683937823834,0.11433745151351886,0.08667836338281631,96,0,0,ok
scene0707_00,random,1024,46,151,176,196,196,61,220,0.9893537759780884,0.9766335062316207,0.012720269746467672,0.275,0.5454545454545454,0.20398639611772854,0.09126780182123184,122,0,0,ok
scene0707_00,random,1024,46,176,202,196,190,52,194,0.9863542914390564,0.9766656521421212,0.009688639296935198,0.1958762886597938,0.36082474226804123,0.26157095461853386,0.15036597847938538,104,0,0,ok
scene0707_00,random,1024,46,202,227,190,191,33,126,0.9889914989471436,0.9762811814293717,0.012710317517771852,0.24603174603174602,0.4365079365079365,0.16184146669767205,0.12534230947494507,66,0,0,ok
scene0707_00,random,1024,46,227,252,191,185,21,74,0.9884334802627563,0.9648342104185195,0.02359926984423688,0.1891891891891892,0.36486486486486486,0.21994195792924714,0.16308104991912842,42,0,0,ok
scene0707_00,random,1024,46,252,277,185,188,16,32,0.9902094602584839,0.9669890496879816,0.02322041057050228,0.6875,0.78125,0.08013079885859042,0.06349286437034607,32,0,0,ok
scene0707_00,random,1024,46,277,303,188,196,11,22,0.9824162125587463,0.9676041765646501,0.014812035994096195,0.18181818181818182,0.2727272727272727,0.4876425625248389,0.20241084694862366,22,0,0,ok
scene0707_00,random,1024,46,303,328,196,193,27,54,0.9877650737762451,0.9691168091915272,0.01864826458471791,0.42592592592592593,0.5925925925925926,0.16807309903756337,0.0863795280456543,54,0,0,ok
scene0707_00,random,1024,46,328,353,193,196,39,82,0.9874650239944458,0.96978015318895,0.017684870805495856,0.4634146341463415,0.6951219512195121,0.1658641118783413,0.0687829777598381,78,0,0,ok
scene0707_00,random,1024,46,353,378,196,194,52,121,0.9885297417640686,0.9710724795093904,0.017457262254678252,0.371900826446281,0.6446280991735537,0.11193313441154631,0.0792565792798996,104,0,0,ok
scene0707_00,random,1024,46,378,404,194,194,101,220,0.990006685256958,0.9698233790326827,0.020183306224275332,0.5818181818181818,0.8,0.07844648301093415,0.05104880407452583,202,0,0,ok
scene0707_00,random,1024,46,404,429,194,196,72,168,0.9892537593841553,0.9702225849032402,0.01903117448091507,0.5059523809523809,0.6726190476190477,0.11940317731794148,0.05787172168493271,144,0,0,ok
scene0707_00,random,1024,46,429,454,196,196,43,101,0.9857722520828247,0.9674672144790029,0.01830503760382185,0.3069306930693069,0.40594059405940597,0.2446072777862301,0.15571604669094086,86,0,0,ok
scene0707_00,random,1024,46,454,479,196,195,45,127,0.9849867224693298,0.9667013241185083,0.018285398350821547,0.31496062992125984,0.5354330708661418,0.19572431177604854,0.08278979361057281,90,0,0,ok
scene0707_00,random,1024,46,479,505,195,189,47,131,0.9876197576522827,0.9679795827003236,0.019640174951959133,0.3053435114503817,0.5877862595419847,0.10964047508527532,0.07696153968572617,94,0,0,ok
scene0707_00,random,1024,46,505,530,189,190,39,91,0.9871578812599182,0.9697805474966,0.01737733376331818,0.42857142857142855,0.5824175824175825,0.13661051952986272,0.07288086414337158,78,0,0,ok
scene0707_00,random,1024,46,530,555,190,188,14,30,0.9843605160713196,0.9667214368070874,0.017639079264232138,0.43333333333333335,0.5,0.20162417454024156,0.09522952139377594,28,0,0,ok
scene0707_00,random,1024,46,555,580,188,194,23,46,0.9885625243186951,0.9715626369351926,0.016999887383502443,0.6521739130434783,0.6521739130434783,0.1587411236098927,0.05752008780837059,46,0,0,ok
scene0707_00,random,1024,46,580,606,194,192,36,72,0.9856259822845459,0.9733716141846445,0.012254368099901436,0.2777777777777778,0.3888888888888889,0.3922527032231705,0.19204185903072357,72,0,0,ok
scene0707_00,random,1024,46,606,631,192,196,50,114,0.9884858131408691,0.9744751799106598,0.014010633230209346,0.37280701754385964,0.6140350877192983,0.20803585973682634,0.08365782350301743,100,0,0,ok
scene0707_00,random,1024,46,631,656,196,196,65,177,0.9892826676368713,0.9759384219463055,0.013344245690565804,0.3728813559322034,0.5649717514124294,0.13583002527807392,0.08004927635192871,130,0,0,ok
scene0707_00,random,1024,46,656,681,196,196,57,195,0.9893717169761658,0.9755874626469194,0.013784254329246348,0.36153846153846153,0.6615384615384615,0.11401387436124377,0.07199076563119888,114,0,0,ok
scene0707_00,random,1024,46,681,707,196,196,40,152,0.9878822565078735,0.9770167633891106,0.010865493118762948,0.3092105263157895,0.42105263157894735,0.2591779852304363,0.1494661420583725,80,0,0,ok
scene0707_00,random,1024,46,707,732,196,193,52,163,0.9879547357559204,0.9811447388850726,0.006809996870847823,0.06134969325153374,0.26380368098159507,0.23150472316685264,0.20107589662075043,104,0,0,ok
scene0707_00,random,1024,46,732,757,193,196,44,133,0.9887359738349915,0.9730910570784048,0.015644916756586635,0.17293233082706766,0.2857142857142857,0.21140181649252213,0.17305365204811096,88,0,0,ok
scene0707_00,random,1024,46,757,783,196,189,29,61,0.985588014125824,0.9692982640759699,0.016289750049854113,0.3114754098360656,0.36065573770491804,0.252673748101978,0.15272243320941925,58,0,0,ok
scene0707_00,pca,768,0,0,25,196,196,73,161,0.6005531549453735,0.12922683268249646,0.4713263222628771,0.40372670807453415,0.6459627329192547,0.10431599519822908,0.06730514019727707,146,0,0,ok
scene0707_00,pca,768,0,25,50,196,196,52,115,0.6171108484268188,0.09598742475813757,0.5211234236686813,0.4608695652173913,0.6260869565217392,0.15431691819558974,0.07425321638584137,104,0,0,ok
scene0707_00,pca,768,0,50,75,196,196,62,174,0.6683567762374878,0.11394365896816336,0.5544131172693244,0.43103448275862066,0.6609195402298851,0.11797695026476064,0.06789150834083557,124,0,0,ok
scene0707_00,pca,768,0,75,101,196,196,62,195,0.6637725234031677,0.09552580792449354,0.5682467154786742,0.3487179487179487,0.5230769230769231,0.11426974397439223,0.09735714644193649,124,0,0,ok
scene0707_00,pca,768,0,101,126,196,196,75,248,0.7115892767906189,0.13370989851284928,0.5778793782777696,0.42338709677419356,0.7298387096774194,0.07959620542298522,0.05423024296760559,150,0,0,ok
scene0707_00,pca,768,0,126,151,196,196,48,193,0.6719396114349365,0.24537382156146728,0.42656578987346927,0.29015544041450775,0.6321243523316062,0.10787053075812063,0.08389908075332642,96,0,0,ok
scene0707_00,pca,768,0,151,176,196,196,61,220,0.6137989163398743,0.21623389441214624,0.397565021927728,0.2681818181818182,0.5727272727272728,0.21256709003567018,0.08543780446052551,122,0,0,ok
scene0707_00,pca,768,0,176,202,196,190,52,194,0.5236173868179321,0.19642023673469128,0.32719715008324085,0.2422680412371134,0.41237113402061853,0.3152062715986532,0.1716872900724411,104,0,0,ok
scene0707_00,pca,768,0,202,227,190,191,33,126,0.6112328767776489,0.18950653786658112,0.4217263389110678,0.2222222222222222,0.4444444444444444,0.16302876750982942,0.1153358593583107,66,0,0,ok
scene0707_00,pca,768,0,227,252,191,185,21,74,0.6575305461883545,0.0336475507134483,0.6238829954749062,0.17567567567567569,0.35135135135135137,0.18341881230574203,0.12237585335969925,42,0,0,ok
scene0707_00,pca,768,0,252,277,185,188,16,32,0.7703044414520264,0.2482392181409523,0.5220652233110741,0.59375,0.6875,0.0894972198875621,0.06905994564294815,32,0,0,ok
scene0707_00,pca,768,0,277,303,188,196,11,22,0.5733729004859924,0.31650235944173555,0.2568705410442569,0.18181818181818182,0.3181818181818182,0.4827452650801702,0.17234990000724792,22,0,0,ok
scene0707_00,pca,768,0,303,328,196,193,27,54,0.6581425070762634,0.16141687614705275,0.4967256309292107,0.48148148148148145,0.6296296296296297,0.27991866134107113,0.07810469716787338,54,0,0,ok
scene0707_00,pca,768,0,328,353,193,196,39,82,0.6744211912155151,0.24701769437449864,0.42740349684101653,0.4878048780487805,0.6829268292682927,0.17694957562290678,0.07029908895492554,78,0,0,ok
scene0707_00,pca,768,0,353,378,196,194,52,121,0.6900683641433716,0.24905624462385625,0.44101211951951536,0.39669421487603307,0.628099173553719,0.12577174505418984,0.07370951771736145,104,0,0,ok
scene0707_00,pca,768,0,378,404,194,194,101,220,0.7424506545066833,0.2402463131284544,0.5022043413782289,0.5863636363636363,0.7818181818181819,0.08398203249936077,0.05104880407452583,202,0,0,ok
scene0707_00,pca,768,0,404,429,194,196,72,168,0.6916422843933105,0.14624117260973435,0.5454011117835762,0.49404761904761907,0.6845238095238095,0.14007728559053725,0.05533105134963989,144,0,0,ok
scene0707_00,pca,768,0,429,454,196,196,43,101,0.6289405822753906,0.1632748618721962,0.4656657204031944,0.3069306930693069,0.4158415841584158,0.21746836337122585,0.12631528079509735,86,0,0,ok
scene0707_00,pca,768,0,454,479,196,195,45,127,0.5813908576965332,0.11439687760753764,0.46699398008899556,0.3228346456692913,0.5433070866141733,0.17663721311984099,0.08124206215143204,90,0,0,ok
scene0707_00,pca,768,0,479,505,195,189,47,131,0.6626514792442322,0.17567107584228384,0.48698040340194837,0.25190839694656486,0.5572519083969466,0.12310946264965389,0.09350137412548065,94,0,0,ok
scene0707_00,pca,768,0,505,530,189,190,39,91,0.6509365439414978,0.15443852857480614,0.4964980153666917,0.4725274725274725,0.5934065934065934,0.1250990762037563,0.06945745646953583,78,0,0,ok
scene0707_00,pca,768,0,530,555,190,188,14,30,0.6017488837242126,0.17970288385237967,0.422045999871833,0.5333333333333333,0.5666666666666667,0.2333802027006944,0.07578405737876892,28,0,0,ok
scene0707_00,pca,768,0,555,580,188,194,23,46,0.6389598846435547,0.13031846402293962,0.5086414206206151,0.6739130434782609,0.6739130434782609,0.20789657379298107,0.06144602969288826,46,0,0,ok
scene0707_00,pca,768,0,580,606,194,192,36,72,0.4825643301010132,0.0850321004852756,0.3975322296157376,0.2638888888888889,0.375,0.3928170215028028,0.19646276533603668,72,0,0,ok
scene0707_00,pca,768,0,606,631,192,196,50,114,0.5923234224319458,0.12199950739042834,0.4703239150415175,0.3508771929824561,0.6228070175438597,0.20121956031704158,0.08277508616447449,100,0,0,ok
scene0707_00,pca,768,0,631,656,196,196,65,177,0.6355979442596436,0.18462627380011745,0.45097167045952613,0.384180790960452,0.559322033898305,0.13583018479205794,0.07864680886268616,130,0,0,ok
scene0707_00,pca,768,0,656,681,196,196,57,195,0.6298766732215881,0.18169215899941168,0.4481845142221764,0.3333333333333333,0.6717948717948717,0.11035168938911878,0.0725344568490982,114,0,0,ok
scene0707_00,pca,768,0,681,707,196,196,40,152,0.5513378381729126,0.1609555799892405,0.3903822581836721,0.27631578947368424,0.3684210526315789,0.27098836812288746,0.19003260135650635,80,0,0,ok
scene0707_00,pca,768,0,707,732,196,193,52,163,0.5610388517379761,0.3228854976690715,0.2381533540689046,0.12269938650306748,0.31901840490797545,0.20313831207919522,0.18789440393447876,104,0,0,ok
scene0707_00,pca,768,0,732,757,193,196,44,133,0.630573034286499,0.1580997460246594,0.47247328826183965,0.16541353383458646,0.2631578947368421,0.2148180156385988,0.1867658644914627,88,0,0,ok
scene0707_00,pca,768,0,757,783,196,189,29,61,0.6458731889724731,0.27737261457689877,0.3685005743955744,0.29508196721311475,0.3770491803278688,0.2543763095116029,0.15247760713100433,58,0,0,ok
scene0707_00,random,768,42,0,25,196,196,73,161,0.8559605479240417,0.6752763051692754,0.18068424275476636,0.36645962732919257,0.6024844720496895,0.10245737183538282,0.07737263292074203,146,0,0,ok
scene0707_00,random,768,42,25,50,196,196,52,115,0.8636553287506104,0.6705078121561271,0.19314751659448326,0.4782608695652174,0.6347826086956522,0.14250584983307382,0.07425321638584137,104,0,0,ok
scene0707_00,random,768,42,50,75,196,196,62,174,0.8713984489440918,0.6486889707946009,0.22270947814949094,0.43103448275862066,0.6896551724137931,0.1053589314112611,0.06668063998222351,124,0,0,ok
scene0707_00,random,768,42,75,101,196,196,62,195,0.8784769773483276,0.6565660930448963,0.2219108843034313,0.35384615384615387,0.5948717948717949,0.10762422951177145,0.0945594385266304,124,0,0,ok
scene0707_00,random,768,42,101,126,196,196,75,248,0.8873792290687561,0.655114274819692,0.23226495424906413,0.45161290322580644,0.7379032258064516,0.0732562177844586,0.053583309054374695,150,0,0,ok
scene0707_00,random,768,42,126,151,196,196,48,193,0.8884272575378418,0.7290578537310163,0.15936940380682552,0.3160621761658031,0.6062176165803109,0.1165220337869223,0.08875469863414764,96,0,0,ok
scene0707_00,random,768,42,151,176,196,196,61,220,0.8690471053123474,0.7170400406982078,0.1520070646141396,0.2681818181818182,0.5636363636363636,0.19957599344409324,0.09126780182123184,122,0,0,ok
scene0707_00,random,768,42,176,202,196,190,52,194,0.8355417847633362,0.7239539755078462,0.11158780925548994,0.17010309278350516,0.36082474226804123,0.2768816728092077,0.17408683896064758,104,0,0,ok
scene0707_00,random,768,42,202,227,190,191,33,126,0.8702806234359741,0.7226778733910937,0.14760275004488044,0.25396825396825395,0.42857142857142855,0.15660643655925044,0.11573004722595215,66,0,0,ok
scene0707_00,random,768,42,227,252,191,185,21,74,0.8727145195007324,0.6384539164247967,0.23426060307593577,0.1891891891891892,0.33783783783783783,0.2133703295242142,0.12914277613162994,42,0,0,ok
scene0707_00,random,768,42,252,277,185,188,16,32,0.9096450805664062,0.69603406265378,0.21361101791262627,0.65625,0.71875,0.09748700552154332,0.06349286437034607,32,0,0,ok
scene0707_00,random,768,42,277,303,188,196,11,22,0.8304199576377869,0.7164733436974612,0.11394661394032568,0.2727272727272727,0.36363636363636365,0.4585327814248475,0.17175504565238953,22,0,0,ok
scene0707_00,random,768,42,303,328,196,193,27,54,0.8793054223060608,0.7033635951854564,0.17594182712060435,0.5,0.7037037037037037,0.11307083511794055,0.07803874462842941,54,0,0,ok
scene0707_00,random,768,42,328,353,193,196,39,82,0.8778403997421265,0.7244619123446636,0.15337848739746285,0.5121951219512195,0.6951219512195121,0.16576380778967245,0.062285952270030975,78,0,0,ok
scene0707_00,random,768,42,353,378,196,194,52,121,0.8833101987838745,0.7181743687162032,0.1651358300676713,0.4132231404958678,0.6446280991735537,0.10210683247582479,0.07322002947330475,104,0,0,ok
scene0707_00,random,768,42,378,404,194,194,101,220,0.9024257063865662,0.7086274946975236,0.19379821168904254,0.5909090909090909,0.8318181818181818,0.07470409329557283,0.050164658576250076,202,0,0,ok
scene0707_00,random,768,42,404,429,194,196,72,168,0.8888359069824219,0.6939072344038222,0.1949286725785997,0.5059523809523809,0.6785714285714286,0.12025229023059919,0.057197652757167816,144,0,0,ok
scene0707_00,random,768,42,429,454,196,196,43,101,0.8543156385421753,0.6867102204367171,0.16760541810545815,0.297029702970297,0.42574257425742573,0.23091295347687338,0.12972384691238403,86,0,0,ok
scene0707_00,random,768,42,454,479,196,195,45,127,0.840198278427124,0.6760664906766679,0.16413178775045612,0.2755905511811024,0.5511811023622047,0.17778328105103314,0.08278979361057281,90,0,0,ok
scene0707_00,random,768,42,479,505,195,189,47,131,0.8739206194877625,0.6964168554924904,0.177503763995272,0.2900763358778626,0.5572519083969466,0.10755802226743398,0.08034394681453705,94,0,0,ok
scene0707_00,random,768,42,505,530,189,190,39,91,0.8634692430496216,0.6752478212882311,0.18822142176139045,0.46153846153846156,0.5934065934065934,0.12874106643209746,0.06945745646953583,78,0,0,ok
scene0707_00,random,768,42,530,555,190,188,14,30,0.8448367118835449,0.6705336613314492,0.17430305055209572,0.4666666666666667,0.5333333333333333,0.19959209573765596,0.08165732026100159,28,0,0,ok
scene0707_00,random,768,42,555,580,188,194,23,46,0.871064305305481,0.6821867979091146,0.18887750739636633,0.6521739130434783,0.6521739130434783,0.13049770450300496,0.06183478236198425,46,0,0,ok
scene0707_00,random,768,42,580,606,194,192,36,72,0.8341630697250366,0.6993836445940865,0.1347794251309501,0.3333333333333333,0.4166666666666667,0.3831707822003712,0.12320888042449951,72,0,0,ok
scene0707_00,random,768,42,606,631,192,196,50,114,0.8627180457115173,0.6920969760417939,0.17062106966972346,0.4298245614035088,0.6491228070175439,0.19185077812391937,0.07285350561141968,100,0,0,ok
scene0707_00,random,768,42,631,656,196,196,65,177,0.8680824041366577,0.7068482713057445,0.16123413283091326,0.4180790960451977,0.632768361581921,0.10925440330816022,0.07142911851406097,130,0,0,ok
scene0707_00,random,768,42,656,681,196,196,57,195,0.8694354891777039,0.7055541580183464,0.16388133115935744,0.3333333333333333,0.6461538461538462,0.11353674249436993,0.07199076563119888,114,0,0,ok
scene0707_00,random,768,42,681,707,196,196,40,152,0.8536798357963562,0.7351632177829742,0.11851661801338198,0.29605263157894735,0.3881578947368421,0.25497642468268933,0.1479891836643219,80,0,0,ok
scene0707_00,random,768,42,707,732,196,193,52,163,0.8587446212768555,0.7794237887630096,0.07932083251384592,0.09202453987730061,0.2883435582822086,0.22340736812426268,0.19490373134613037,104,0,0,ok
scene0707_00,random,768,42,732,757,193,196,44,133,0.8726363778114319,0.7149683040651408,0.1576680737462911,0.16541353383458646,0.24060150375939848,0.22046712659915588,0.19020333886146545,88,0,0,ok
scene0707_00,random,768,42,757,783,196,189,29,61,0.8654982447624207,0.7167313129737459,0.14876693178867473,0.3114754098360656,0.39344262295081966,0.25555967055566486,0.15272243320941925,58,0,0,ok
scene0707_00,random,768,43,0,25,196,196,73,161,0.8808850049972534,0.7210698670720401,0.1598151379252133,0.40372670807453415,0.6335403726708074,0.09686991567752376,0.0691160187125206,146,0,0,ok
scene0707_00,random,768,43,25,50,196,196,52,115,0.88666832447052,0.7102565008860368,0.17641182358448326,0.4608695652173913,0.6521739130434783,0.15292958656082983,0.07287333905696869,104,0,0,ok
scene0707_00,random,768,43,50,75,196,196,62,174,0.8933810591697693,0.70119822746323,0.19218283170653927,0.4367816091954023,0.6954022988505747,0.10674391404843364,0.06789150834083557,124,0,0,ok
scene0707_00,random,768,43,75,101,196,196,62,195,0.8982925415039062,0.6964214403302439,0.20187110117366236,0.358974358974359,0.5538461538461539,0.11006172234431291,0.09541848301887512,124,0,0,ok
scene0707_00,random,768,43,101,126,196,196,75,248,0.906692624092102,0.7016147969166437,0.2050778271754583,0.4475806451612903,0.7782258064516129,0.07078764302235457,0.05318617448210716,150,0,0,ok
scene0707_00,random,768,43,126,151,196,196,48,193,0.9073365330696106,0.7673833848287662,0.13995314824084437,0.31088082901554404,0.5958549222797928,0.1193380125211986,0.08875469863414764,96,0,0,ok
scene0707_00,random,768,43,151,176,196,196,61,220,0.8919180035591125,0.7521334568985173,0.13978454666059525,0.2909090909090909,0.5636363636363636,0.20172923736020246,0.0866951048374176,122,0,0,ok
scene0707_00,random,768,43,176,202,196,190,52,194,0.8615385890007019,0.7667506019083353,0.09478798709236658,0.19072164948453607,0.3865979381443299,0.2901176230108231,0.15267977118492126,104,0,0,ok
scene0707_00,random,768,43,202,227,190,191,33,126,0.8942441344261169,0.7589715150269595,0.13527261939915747,0.21428571428571427,0.4126984126984127,0.1571563044119449,0.12312290817499161,66,0,0,ok
scene0707_00,random,768,43,227,252,191,185,21,74,0.900621235370636,0.6615999837716421,0.2390212515989939,0.22972972972972974,0.3783783783783784,0.21324903092573624,0.15810036659240723,42,0,0,ok
scene0707_00,random,768,43,252,277,185,188,16,32,0.930202841758728,0.7599745262414217,0.17022831551730633,0.78125,0.84375,0.07292187982238829,0.05234270170331001,32,0,0,ok
scene0707_00,random,768,43,277,303,188,196,11,22,0.8719360828399658,0.7655812962488695,0.10635478659109632,0.18181818181818182,0.3181818181818182,0.5448294735767625,0.19236446917057037,22,0,0,ok
scene0707_00,random,768,43,303,328,196,193,27,54,0.901817798614502,0.75080723784588,0.15101056076862196,0.4074074074074074,0.6111111111111112,0.16380037408736017,0.0863795280456543,54,0,0,ok
scene0707_00,random,768,43,328,353,193,196,39,82,0.9036977887153625,0.7599028715720544,0.14379491714330817,0.43902439024390244,0.6707317073170732,0.19763048264629593,0.07329846918582916,78,0,0,ok
scene0707_00,random,768,43,353,378,196,194,52,121,0.9079403281211853,0.765853915650111,0.14208641247107434,0.39669421487603307,0.6363636363636364,0.12361401648930281,0.07055393606424332,104,0,0,ok
scene0707_00,random,768,43,378,404,194,194,101,220,0.9214907288551331,0.7552424692871547,0.1662482595679784,0.6,0.8090909090909091,0.07666475940495729,0.050155557692050934,202,0,0,ok
scene0707_00,random,768,43,404,429,194,196,72,168,0.9108637571334839,0.7418079545928372,0.16905580254064667,0.5059523809523809,0.7142857142857143,0.11359932818006546,0.05770202353596687,144,0,0,ok
scene0707_00,random,768,43,429,454,196,196,43,101,0.8831247091293335,0.72806475744691,0.15505995168242348,0.3069306930693069,0.4158415841584158,0.22769088549816077,0.12631528079509735,86,0,0,ok
scene0707_00,random,768,43,454,479,196,195,45,127,0.8733969926834106,0.7174602323108249,0.15593676037258575,0.3228346456692913,0.5590551181102362,0.16823108987076077,0.07691512256860733,90,0,0,ok
scene0707_00,random,768,43,479,505,195,189,47,131,0.8985321521759033,0.7408786003893995,0.15765355178650386,0.29770992366412213,0.5954198473282443,0.10359938538683053,0.07522603124380112,94,0,0,ok
scene0707_00,random,768,43,505,530,189,190,39,91,0.8897009491920471,0.7314027754160074,0.15829817377603972,0.43956043956043955,0.5714285714285714,0.1408686639515908,0.07310211658477783,78,0,0,ok
scene0707_00,random,768,43,530,555,190,188,14,30,0.8714963793754578,0.7204682592834745,0.1510281200919833,0.43333333333333335,0.4666666666666667,0.2688056867569685,0.12617993354797363,28,0,0,ok
scene0707_00,random,768,43,555,580,188,194,23,46,0.897396445274353,0.7274034632288892,0.16999298204546387,0.6739130434782609,0.6739130434782609,0.14750854958496665,0.06144602969288826,46,0,0,ok
scene0707_00,random,768,43,580,606,194,192,36,72,0.8627347350120544,0.7300470570723215,0.1326876779397329,0.2916666666666667,0.4166666666666667,0.31815989535405403,0.11420482397079468,72,0,0,ok
scene0707_00,random,768,43,606,631,192,196,50,114,0.8866223692893982,0.7376280510425568,0.1489943182468414,0.39473684210526316,0.6140350877192983,0.19146397965551729,0.08220130205154419,100,0,0,ok
scene0707_00,random,768,43,631,656,196,196,65,177,0.8913843035697937,0.7490052016881796,0.14237910188161407,0.4124293785310734,0.632768361581921,0.11687622321927446,0.0720624253153801,130,0,0,ok
scene0707_00,random,768,43,656,681,196,196,57,195,0.8926125764846802,0.744191586971283,0.14842098951339722,0.3333333333333333,0.6717948717948717,0.1076265585083419,0.0725344568490982,114,0,0,ok
scene0707_00,random,768,43,681,707,196,196,40,152,0.8773347735404968,0.761959582567215,0.11537519097328186,0.25,0.3684210526315789,0.2562687232398036,0.16732071340084076,80,0,0,ok
scene0707_00,random,768,43,707,732,196,193,52,163,0.8818514347076416,0.8120649193341916,0.06978651537345004,0.09815950920245399,0.294478527607362,0.2244721418303763,0.22184231877326965,104,0,0,ok
scene0707_00,random,768,43,732,757,193,196,44,133,0.8978305459022522,0.7378534928641536,0.15997705303809862,0.13533834586466165,0.2556390977443609,0.21019076338892145,0.1867658644914627,88,0,0,ok
scene0707_00,random,768,43,757,783,196,189,29,61,0.8978689908981323,0.777843159848246,0.12002583104988629,0.2786885245901639,0.3442622950819672,0.22882434244832542,0.15272243320941925,58,0,0,ok
scene0707_00,random,768,44,0,25,196,196,73,161,0.9899193644523621,0.9782389406472036,0.011680423805158435,0.36335403726708076,0.639751552795031,0.09834084703777887,0.06968726217746735,146,0,0,ok
scene0707_00,random,768,44,25,50,196,196,52,115,0.9910218119621277,0.9783633735317451,0.012658438430382613,0.45217391304347826,0.6347826086956522,0.1631626863518487,0.07326895743608475,104,0,0,ok
scene0707_00,random,768,44,50,75,196,196,62,174,0.991880476474762,0.9773899504253941,0.014490526049367847,0.4425287356321839,0.6724137931034483,0.11901364362820041,0.07282586395740509,124,0,0,ok
scene0707_00,random,768,44,75,101,196,196,62,195,0.9922621846199036,0.9777762755270927,0.014485909092810889,0.3128205128205128,0.5025641025641026,0.11278752538924798,0.09982816129922867,124,0,0,ok
scene0707_00,random,768,44,101,126,196,196,75,248,0.9930959939956665,0.9783169448375701,0.014779049158096358,0.4274193548387097,0.7137096774193549,0.07704719847008105,0.055879317224025726,150,0,0,ok
scene0707_00,random,768,44,126,151,196,196,48,193,0.9930841326713562,0.9825823244949182,0.010501808176437977,0.3005181347150259,0.6217616580310881,0.1163167965904824,0.08794280886650085,96,0,0,ok
scene0707_00,random,768,44,151,176,196,196,61,220,0.9916527271270752,0.9817067550831153,0.009945972043959861,0.25,0.5363636363636364,0.21649595144712788,0.09361963719129562,122,0,0,ok
scene0707_00,random,768,44,176,202,196,190,52,194,0.9896978139877319,0.9820660375631772,0.007631776424554704,0.19072164948453607,0.4020618556701031,0.2651172979607621,0.16318881511688232,104,0,0,ok
scene0707_00,random,768,44,202,227,190,191,33,126,0.9914283752441406,0.9819598992665609,0.009468475977579716,0.21428571428571427,0.4126984126984127,0.1717918962388048,0.12970754504203796,66,0,0,ok
scene0707_00,random,768,44,227,252,191,185,21,74,0.9911926984786987,0.9724491025720324,0.0187435959066663,0.1891891891891892,0.36486486486486486,0.21578425478592916,0.13084891438484192,42,0,0,ok
scene0707_00,random,768,44,252,277,185,188,16,32,0.9923974275588989,0.9720073528587818,0.02039007470011711,0.6875,0.75,0.08753427397459745,0.0569370836019516,32,0,0,ok
scene0707_00,random,768,44,277,303,188,196,11,22,0.9858821630477905,0.9734306714751504,0.012451491572640139,0.22727272727272727,0.3181818181818182,0.45929941708560695,0.22039362788200378,22,0,0,ok
scene0707_00,random,768,44,303,328,196,193,27,54,0.9906896948814392,0.9767114729792984,0.01397822190214082,0.3888888888888889,0.5740740740740741,0.18306423213194917,0.08657021820545197,54,0,0,ok
scene0707_00,random,768,44,328,353,193,196,39,82,0.9903122186660767,0.9767744197295263,0.013537798936550383,0.45121951219512196,0.7073170731707317,0.14817467861150097,0.07029908895492554,78,0,0,ok
scene0707_00,random,768,44,353,378,196,194,52,121,0.9912506937980652,0.9770756461299382,0.014175047668126939,0.35537190082644626,0.6033057851239669,0.11746997278460786,0.08432146161794662,104,0,0,ok
scene0707_00,random,768,44,378,404,194,194,101,220,0.9923889636993408,0.976150248605426,0.016238715093914835,0.5954545454545455,0.8272727272727273,0.07631466910243034,0.05043233186006546,202,0,0,ok
scene0707_00,random,768,44,404,429,194,196,72,168,0.9917057752609253,0.9767565437489085,0.01494923151201677,0.48214285714285715,0.6547619047619048,0.13862303218671254,0.06332416087388992,144,0,0,ok
scene0707_00,random,768,44,429,454,196,196,43,101,0.9887975454330444,0.9742620767549027,0.014535468678141705,0.25742574257425743,0.37623762376237624,0.2520061006197835,0.1631549745798111,86,0,0,ok
scene0707_00,random,768,44,454,479,196,195,45,127,0.9884516596794128,0.9731313745180766,0.015320285161336211,0.2992125984251969,0.5275590551181102,0.1936531300971827,0.0841391310095787,90,0,0,ok
scene0707_00,random,768,44,479,505,195,189,47,131,0.9904643297195435,0.9737601381667117,0.01670419155283176,0.32061068702290074,0.5877862595419847,0.10829343788240475,0.07522603124380112,94,0,0,ok
scene0707_00,random,768,44,505,530,189,190,39,91,0.9900709390640259,0.9761339403115786,0.01393699875244725,0.4065934065934066,0.5604395604395604,0.13267908014029592,0.07310211658477783,78,0,0,ok
scene0707_00,random,768,44,530,555,190,188,14,30,0.9873548150062561,0.9725810268095562,0.014773788196699944,0.4,0.43333333333333335,0.3117266258845727,0.1620354950428009,28,0,0,ok
